model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,url,highlights,has_home_connect,has_home_connect_evidence,has_smart_start,has_smart_start_evidence,has_programme_download,has_programme_download_evidence,has_intelligent_prog,has_intelligent_prog_evidence,has_wash_assistant,has_wash_assistant_evidence,has_efficient_dry,has_efficient_dry_evidence,has_perfect_dry,has_perfect_dry_evidence,has_extra_clean_zone,has_extra_clean_zone_evidence,has_hygiene_certified,has_hygiene_certified_evidence,has_remote_diagnostics,has_remote_diagnostics_evidence,has_green_collection,has_green_collection_evidence,has_silent_power_drive,has_silent_power_drive_evidence,has_aquastop,has_aquastop_evidence,has_time_light,has_time_light_evidence,has_emotion_light,has_emotion_light_evidence,has_status_light,has_status_light_evidence,has_open_assist,has_open_assist_evidence,has_rackmatic,has_rackmatic_evidence,has_max_flex_pro,has_max_flex_pro_evidence,has_dosage_assist,has_dosage_assist_evidence,has_vario_hinge,has_vario_hinge_evidence,has_favorite_program,has_favorite_program_evidence
SMV4HCX21E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HCX21E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,True,...RackMatic: cestello superiore regolabile in altezza su 3 livelli...,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV4HVX00E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX00E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV4HVX03E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX03E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV4HVX07E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX07E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV4HVX12E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 4,built-in,C,0.0,0,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX12E,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV4HVX14E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 4,built-in,C,4.9,41,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX14E,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6ECX10E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,5.0,226,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6ECX10E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,True,...Time Light: indicatore luminoso a pavimento che visualizza la fase di...,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6ECX20E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,5.0,4,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6ECX20E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,True,...Time Light: indicatore luminoso a pavimento che visualizza la fase di...,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6YCX02E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,4.8,284,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX02E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6YCX05E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,4.9,1006,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX05E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,True,...Intelligent Programme: personalizza il programma di lavaggio in base alle tue pre...,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",False,,True,...Time Light: indicatore luminoso a pavimento che visualizza la fase di...,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6YCX06E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,5.0,1,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX06E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,True,...Time Light: indicatore luminoso a pavimento che visualizza la fase di...,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV6YCX07E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 6,built-in,A,0.0,0,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX07E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
