model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,highlights_raw,url
SMV6ECX20E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6ECX20E,Serie 6,built-in,A,5.0,4,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6ECX20E
SMV6YCX02E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6YCX02E,Serie 6,built-in,A,4.8,284,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX02E
SMV6YCX05E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6YCX05E,Serie 6,built-in,A,4.9,1006,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX05E
SMV6YCX06E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6YCX06E,Serie 6,built-in,A,5.0,1,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX06E
SMV6YCX07E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6YCX07E,Serie 6,built-in,A,0.0,0,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6YCX07E
SMV6ZCX10E,Serie 6Lavastoviglie da incasso a scomparsa totale 60 cmSMV6ZCX10E,Serie 6,built-in,B,4.9,361,False,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV6ZCX10E
SMV8ECX01E,Serie 8Lavastoviglie da incasso a scomparsa totale 60 cmSMV8ECX01E,Serie 8,built-in,A,4.8,11,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV8ECX01E
SMV8TCX01E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV8TCX01E
SMV8YCX02E,Serie 8Lavastoviglie da incasso a scomparsa totale 60 cmSMV8YCX02E,Serie 8,built-in,A,4.9,466,False,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Time Light: indicatore luminoso a pavimento che visualizza la fase di lavaggio e il tempo rimanente alla fine del programma. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV8YCX02E
SPH4HKX10E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-45cm/SPH4HKX10E
SPH4HMX12E,Serie 4Lavastoviglie da incasso a scomparsa totale 45 cm Cerniere SlidingSPH4HMX12E,Serie 4,built-in,D,5.0,2,False,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-45cm/SPH4HMX12E
SPH6ZMX17E,Il prodotto non è più disponibile,,,,,,True,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli VarioFlex Pro e VarioDrawer Pro: più flessibilità per il carico della lavastoviglie. | Emotion Light: l'illuminazione interna della lavastoviglie. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-45cm/SPH6ZMX17E
SPI4EMS17E,Serie 4Lavastoviglie da incasso con frontalino 45 cm Acciaio spazzolatoSPI4EMS17E,Serie 4,built-in,B,4.9,10,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-con-frontalino-45cm/SPI4EMS17E
SPS2HKI55E,Serie 2Lavastoviglie da libera installazione 45 cm Acciaio spazzolato anti-improntaSPS2HKI55E,Serie 2,freestanding,D,5.0,1,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS2HKI55E
SPS2HKI58E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS2HKI58E
SPS2HKW55E,Serie 2Lavastoviglie da libera installazione 45 cm BiancoSPS2HKW55E,Serie 2,freestanding,D,0.0,0,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS2HKW55E
SPS2HKW58E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS2HKW58E
SPS4EMI17E,Serie 4Lavastoviglie da libera installazione 45 cm Acciaio spazzolato anti-improntaSPS4EMI17E,Serie 4,freestanding,B,5.0,6,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS4EMI17E
SPS4EMI24E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS4EMI24E
SPS6EMI21E,Serie 6Lavastoviglie da libera installazione 45 cm Acciaio spazzolato anti-improntaSPS6EMI21E,Serie 6,freestanding,B,4.9,20,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli VarioFlex Pro e VarioDrawer Pro: più flessibilità per il carico della lavastoviglie. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS6EMI21E
SPS6YMI14E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli VarioFlex Pro e VarioDrawer Pro: più flessibilità per il carico della lavastoviglie. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-45-cm/SPS6YMI14E
